黄冈东, 湖北省黄冈市黄州区路口镇新华村, √, 　, 　, 武汉铁路局, 车站
黄冈西, 湖北省黄冈市黄州区雨王街刘家大湾村, √, 　, 　, 武汉铁路局, 车站
黄石北, 湖北省黄石市下陆区伍家洪大道, √, 　, 　, 武汉铁路局, 车站
黄石, 湖北省大冶市罗桥, √, √, √, 武汉铁路局, 车站
黄州, 湖北省黄冈市黄州区火车站管委会, √, 　, 　, 武汉铁路局, 车站
潢川, 河南省潢川县火车站开发区, √, √, √, 武汉铁路局, 车站
建始, 湖北省恩施土家族苗族自治州建始县邺州镇安乐井村　, √, 　, 　, 武汉铁路局, 车站
界首, 安徽省界首市东升路1号, √, 　, 　, 武汉铁路局, 车站
京山, 湖北省京山县新市大道1号, √, 　, 　, 武汉铁路局, 车站
荆门, 湖北省荆门市金龙泉大道4号, √, √, √, 武汉铁路局, 车站
荆州, 湖北省荆州市荆州区荆北村楚源大道, √, 　, 　, 武汉铁路局, 车站
利川, 湖北省利川市南环大道, √, 　, 　, 武汉铁路局, 车站
罗山, 河南省信阳市罗山县龙山乡, √, 　, 　, 武汉铁路局, 车站
漯河, 河南省漯河市公安街, √, √, √, 武汉铁路局, 车站
漯河西, 河南省漯河市翠华山路, √, 　, 　, 武汉铁路局, 车站
麻城, 湖北省麻城市黄金桥火车站开发区, √, √, √, 武汉铁路局, 车站
麻城北, 湖北省麻城市黄金桥开发区金通大道, √, 　, 　, 武汉铁路局, 车站
庙山, 湖北省武汉市洪山区东湖高新开发区, √, 　, 　, 武汉铁路局, 车站
明港, 河南省信阳市平桥区明港镇, √, 　, 　, 武汉铁路局, 车站
明港东, 河南省信阳市平桥区明港镇, √, 　, 　, 武汉铁路局, 车站
南胡东, 湖北省武汉市洪山区东湖高新开发区, √, 　, 　, 武汉铁路局, 车站
平顶山, 河南省平顶山市南环中路1号, √, √, √, 武汉铁路局, 车站
普安, 湖北省武汉市洪山区东湖高新开发区, √, 　, 　, 武汉铁路局, 车站
蕲春, 湖北省蕲春县火车站, √, √, √, 武汉铁路局, 车站
潜江, 湖北省潜江市紫月路特1号, √, 　, 　, 武汉铁路局, 车站
确山, 河南省驻马店市确山县城, √, 　, 　, 武汉铁路局, 车站
山坡东, 湖北省咸宁市山坡东镇, √, 　, 　, 武汉铁路局, 车站
商城, 河南省商城县上石桥镇火车站开发区, √, 　, 　, 武汉铁路局, 车站
沈丘, 河南省沈丘县兆丰大道南端, √, 　, 　, 武汉铁路局, 车站
十堰, 湖北省十堰市车站路11号, √, √, √, 武汉铁路局, 车站
松滋, 湖北省松滋市麻水乡张家畈村, √, 　, 　, 武汉铁路局, 车站
随州, 湖北省随州市城东新区迎宾大道, √, √, 　, 武汉铁路局, 车站
遂平, 河南省驻马店市遂平县城, √, 　, 　, 武汉铁路局, 车站
汤逊湖, 湖北省武汉市洪山区东湖高新开发区, √, 　, 　, 武汉铁路局, 车站
天门, 湖北省天门市皂市镇红花堰村, √, 　, 　, 武汉铁路局, 车站
天门南, 湖北省天门市多祥镇天门工业园, √, 　, 　, 武汉铁路局, 车站
土地堂东, 湖北省咸宁市土地堂镇, √, 　, 　, 武汉铁路局, 车站
乌龙泉南, 湖北省武汉市江夏区, √, 　, 　, 武汉铁路局, 车站
武昌, 湖北省武汉市武昌区中山路642号, √, √, √, 武汉铁路局, 车站
武当山, 湖北省丹江口市六里坪镇, √, 　, 　, 武汉铁路局, 车站
武汉, 湖北省武汉市洪山区阳春湖畔, √, 　, 　, 武汉铁路局, 车站
武穴, 湖北省武穴市石佛寺镇火车站开发区, √, 　, 　, 武汉铁路局, 车站
西平, 河南省驻马店市西平县城, √, 　, 　, 武汉铁路局, 车站
息县, 河南省信阳市息县曹黄林乡, √, 　, 　, 武汉铁路局, 车站
浠水, 湖北省浠水县火车站, √, √, √, 武汉铁路局, 车站
仙桃西, 湖北省仙桃市三伏潭镇雷场村, √, 　, 　, 武汉铁路局, 车站
咸宁北, 咸宁市西北部咸安区官埠桥镇渡船村, √, 　, 　, 武汉铁路局, 车站
咸宁东, 湖北省咸宁市咸宁开发区, √, 　, 　, 武汉铁路局, 车站
咸宁南, 湖北省咸宁市温泉区, √, 　, 　, 武汉铁路局, 车站
咸宁, 湖北省咸宁市咸安区, √, √, √, 武汉铁路局, 车站
襄阳, 湖北省襄阳市樊城区前进路, √, √, √, 武汉铁路局, 车站
襄阳东, 湖北省襄阳市襄州区交通路, √, 　, 　, 武汉铁路局, 车站
项城, 河南省项城市湖宾路南端向左2公里, √, 　, 　, 武汉铁路局, 车站
孝感, 湖北省孝感市孝南区, √, √, √, 武汉铁路局, 车站
孝感北, 湖北省孝感市大悟县高店新区, √, 　, 　, 武汉铁路局, 车站
新县, 河南省新县新集镇京九路火车站开发区, √, √, √, 武汉铁路局, 车站
信阳东, 河南省信阳市羊山新区信阳工业城产业聚集区内, √, 　, 　, 武汉铁路局, 车站
信阳, 河南省信阳市民权路与新华东路交叉口处, √, √, √, 武汉铁路局, 车站
阳新, 湖北省黄石市阳新县, √, √, 　, 武汉铁路局, 车站
宜昌东, 湖北省宜昌市伍家岗区东站路1号, √, √, √, 武汉铁路局, 车站
宜城, 湖北省宜城市雷河发展区廖河乡, √, 　, 　, 武汉铁路局, 车站
应城, 湖北省应城市广场大道, √, 　, 　, 武汉铁路局, 车站
云梦, 湖北省孝感市云梦县城, √, 　, 　, 武汉铁路局, 车站
枣阳, 湖北省枣阳市车站路, √, 　, 　, 武汉铁路局, 车站
枝城, 湖北省宜都市枝城镇车站路12号, √, √, √, 武汉铁路局, 车站
枝江北, 湖北省宜昌市枝江市仙女工业园, √, 　, 　, 武汉铁路局, 车站
纸坊东, 湖北省武汉市江夏区, √, 　, 　, 武汉铁路局, 车站
钟祥, 湖北省钟祥市站前路1号, √, 　, 　, 武汉铁路局, 车站
周口, 河南省周口市工农路南端, √, 　, 　, 武汉铁路局, 车站
驻马店, 河南省驻马店市驿城区, √, √, √, 武汉铁路局, 车站
驻马店西, 河南省驻马店市驿城区, √, 　, 　, 武汉铁路局, 车站
左岭, 湖北省武汉市洪山区左岭镇, √, 　, 　, 武汉铁路局, 车站
find nothing http://www.12306.cn/mormhweb/kyyyz/wuhan/201001/t20100124_1173.html 武汉铁路局 乘务所
安康, 陕西省汉滨区进站路, √, √, √, 西安铁路局, 车站
安口窑, 甘肃省华亭县安口窑镇瓷市街, √, 　, 　, 西安铁路局, 车站
巴山, 陕西省镇巴县巴山镇火车站, √, 　, 　, 西安铁路局, 车站
白河东, 陕西省安康市白河县城关镇狮子山社区, √, 　, 　, 西安铁路局, 车站
白河县, 陕西安康市白河县群力村, √, 　, 　, 西安铁路局, 车站
白水江, 陕西省汉中市略阳县白水江镇, √, √, √, 西安铁路局, 车站
宝鸡, 陕西省宝鸡市迎宾路1号, √, √, √, 西安铁路局, 车站
宝鸡南, 陕西省宝鸡市高新五路南端宝鸡南高铁火车站, √, 　, 　, 西安铁路局, 车站
蔡家坡, 陕西省宝鸡市岐山县蔡家坡镇自强路西段, √, √, √, 西安铁路局, 车站
朝天, 四川省广元市朝天区, √, √, √, 西安铁路局, 车站
城固, 陕西省汉中市城固县城关镇, √, √, √, 西安铁路局, 车站
大荔, 陕西省渭南市大荔县北四环路大荔高铁火车站, √, 　, 　, 西安铁路局, 车站
大竹园, 陕西省安康市汉滨区大竹园镇大竹园火车站, √, 　, 　, 西安铁路局, 车站
丹凤, 陕西省丹凤县龙驹寨鹿池村, √, 　, 　, 西安铁路局, 车站
凤县, 陕西省宝鸡市凤县车站路, √, √, √, 西安铁路局, 车站
凤州, 陕西省宝鸡市凤县龙口镇宝凤公路旁, √, √, √, 西安铁路局, 车站
富县, 陕西省富县北教场富北东路, √, 　, 　, 西安铁路局, 车站
富县东, 陕西省富县茶坊镇吉子湾村, √, 　, 　, 西安铁路局, 车站
甘泉北, 陕西省延安市甘泉县美水路, √, 　, 　, 西安铁路局, 车站
高滩, 陕西省安康市紫阳县高滩镇高滩火车站, √, 　, 　, 西安铁路局, 车站
韩城, 陕西省韩城市新城区普照路, √, √, √, 西安铁路局, 车站
汉阴, 陕西省安康市汉阴县城关镇, √, √, √, 西安铁路局, 车站
汉中, 陕西省汉中市汉台区, √, √, √, 西安铁路局, 车站
合阳, 陕西省渭南市合阳县南蔡村合阳火车站, √, 　, 　, 西安铁路局, 车站
宏庆, 甘肃省两当县西坡镇, √, √, √, 西安铁路局, 车站
华山, 陕西省华阴市孟塬镇, √, √, √, 西安铁路局, 车站
华山北, 陕西省华阴市华岳北路华山北高铁火车站, √, 　, 　, 西安铁路局, 车站
黄陵, 陕西省黄陵县桥山镇秦家川村, √, 　, 　, 西安铁路局, 车站
徽县, 甘肃省徽县嘉陵镇, √, √, √, 西安铁路局, 车站
靖边, 陕西省靖边县张家畔镇海则畔村, √, 　, 　, 西安铁路局, 车站
陇县, 陕西省宝鸡市陇县中邑路, √, 　, 　, 西安铁路局, 车站
略阳, 陕西省汉中市略阳县城关镇, √, √, √, 西安铁路局, 车站
麻柳, 陕西省安康市紫阳县麻柳镇麻柳村, √, 　, 　, 西安铁路局, 车站
毛坝, 四川省宣汉县毛坝镇火车站, √, 　, 　, 西安铁路局, 车站
毛坝关, 陕西省紫阳县毛坝镇毛坝关火车站, √, 　, 　, 西安铁路局, 车站
米脂, 陕西省榆林市米脂县火车站, √, 　, 　, 西安铁路局, 车站
勉县, 陕西省汉中市勉县城关镇, √, √, √, 西安铁路局, 车站
蒲城？, 陕西省渭南市蒲城县贾曲乡（镇）杜家村, √, 　, 　, 西安铁路局, 车站
蒲城东, 陕西省蒲城县翔村镇马家村, √, 　, 　, 西安铁路局, 车站
岐山, 陕西省宝鸡市岐山县蔡家坡镇五丈原社区岐山高铁火车站, √, 　, 　, 西安铁路局, 车站
千河, 陕西省宝鸡市陈仓区千河镇司家崖村, √, 　, 　, 西安铁路局, 车站
千阳, 陕西省宝鸡市千阳县东海路与宝平南路路口, √, 　, 　, 西安铁路局, 车站
秦岭, 陕西省宝鸡市凤县黄牛铺镇东河桥村, √, √, √, 西安铁路局, 车站
清涧县, 陕西省榆林市清涧县折家坪镇, √, 　, 　, 西安铁路局, 车站
三原, 陕西省三原县南环路三原火车站, √, 　, 　, 西安铁路局, 车站
商洛, 陕西省商洛市沙河子镇, √, 　, 　, 西安铁路局, 车站
商南, 陕西省商南县富家沟, √, 　, 　, 西安铁路局, 车站
神木, 陕西省榆林市神木县水磨河村, √, √, √, 西安铁路局, 车站
石泉县, 陕西省安康市石泉县城关镇, √, √, √, 西安铁路局, 车站
绥德, 陕西省榆林市绥德县火车站, √, 　, 　, 西安铁路局, 车站
孙镇, 陕西省渭南市蒲城县孙镇, √, 　, 　, 西安铁路局, 车站
潼关, 陕西省渭南市潼关县城, √, 　, 　, 西安铁路局, 车站
万源, 四川省万源市火车站, √, 　, 　, 西安铁路局, 车站
韦庄, 陕西省渭南市澄城县韦庄镇南新街韦庄火车站, √, 　, 　, 西安铁路局, 车站
渭南, 陕西省渭南市临渭区城区, √, √, √, 西安铁路局, 车站
渭南北, 陕西省渭南市临渭区渭南北高铁火车站, √, 　, 　, 西安铁路局, 车站
渭南南, 陕西省渭南市临渭区河西乡, √, 　, 　, 西安铁路局, 车站
吴堡, 陕西省吴堡县宋家川镇张家焉村, √, 　, 　, 西安铁路局, 车站
武功, 陕西省咸阳市武功县人民路中段, √, 　, 　, 西安铁路局, 车站
西安, 陕西省西安市环城北路44号, √, √, √, 西安铁路局, 车站
西安北站, 陕西省西安市未央区尚新路西安北高铁火车站, √, 　, 　, 西安铁路局, 车站
西安南, 陕西省西安市长安区引镇, √, √, √, 西安铁路局, 车站
西乡, 陕西省汉中市西乡县城关镇, √, √, √, 西安铁路局, 车站
咸阳, 陕西省咸阳市渭城区抗战路, √, √, √, 西安铁路局, 车站
咸阳秦都, 陕西省咸阳市玉泉西路中段咸阳秦都高铁火车站, √, 　, 　, 西安铁路局, 车站
小河镇, 陕西省安康市旬阳县小河镇东山村, √, 　, 　, 西安铁路局, 车站
兴平, 陕西省兴平市南关路西段, √, 　, 　, 西安铁路局, 车站
宣汉, 四川省宣汉县滑山村云寨居委, √, 　, 　, 西安铁路局, 车站
旬阳, 陕西省旬阳县刘湾区进站路, √, 　, 　, 西安铁路局, 车站
旬阳北, 陕西省旬阳县白柳镇, √, √, √, 西安铁路局, 车站
延安, 陕西省延安市宝塔区柳林路, √, √, √, 西安铁路局, 车站
阎良, 陕西省西安市阎良区胜利路北段, √, √, √, 西安铁路局, 车站
砚川, 陕西省商洛市商州区大荆镇, √, 　, 　, 西安铁路局, 车站
燕子砭, 陕西省汉中市宁强县燕子砭镇, √, √, √, 西安铁路局, 车站
阳平关, 陕西省汉中市宁强县阳平关镇, √, √, √, 西安铁路局, 车站
杨陵, 陕西省西安市杨陵区渭惠路中段, √, √, √, 西安铁路局, 车站
杨陵南, 陕西省杨凌示范区揉鼓乡法禧村北杨陵南高铁火车站, √, 　, 　, 西安铁路局, 车站
永乐店, 陕西省泾阳县永乐镇永乐店火车站, √, 　, 　, 西安铁路局, 车站
榆林, 陕西省榆林市榆阳区柳营西路西路与201国道交口, √, √, √, 西安铁路局, 车站
张桥, 陕西省富平县张桥镇张桥车站, √, 　, 　, 西安铁路局, 车站
镇安, 陕西省商洛市镇安县县河, √, √, √, 西安铁路局, 车站
钟家村, 陕西省渭南地区蒲城县荆姚镇钟家村车站, √, 　, 　, 西安铁路局, 车站
子长, 陕西省延安市子长县杨家园则镇吴家坪村, √, 　, 　, 西安铁路局, 车站
子洲, 陕西省子洲县马蹄沟镇薛家崖村, √, 　, 　, 西安铁路局, 车站
紫阳, 陕西省安康市紫阳县紫阳火车站, √, 　, 　, 西安铁路局, 车站
柞水, 陕西省商洛市柞水县下梁镇, √, 　, 　, 西安铁路局, 车站
曹家伙场, 陕西省榆林市榆阳区金鸡滩镇喇嘛滩村, √, 　, 　, 西安铁路局, 乘务所
茶镇, 陕西省汉中市西乡县茶镇乡, √, 　, 　, 西安铁路局, 乘务所
常兴, 陕西省宝鸡市眉县常兴镇, √, 　, 　, 西安铁路局, 乘务所
池河, 陕西省安康市石泉县池河镇, √, 　, 　, 西安铁路局, 乘务所
大荔北, 陕西省渭南市大荔县境内（距县城22公里）, √, 　, 　, 西安铁路局, 乘务所
大滩, 四川省广元市朝天区大滩镇, √, 　, 　, 西安铁路局, 乘务所
道镇, 陕西省延安市甘泉县道镇道镇村, √, 　, 　, 西安铁路局, 乘务所
洞子崖, 陕西省渭南市澄城县冯原镇洞子崖村, √, 　, 　, 西安铁路局, 乘务所
杜赵, 陕西省蒲城县椿林镇护难村, √, 　, 　, 西安铁路局, 乘务所
冯家山, 陕西省宝鸡市凤翔县长青镇冯家山水库, √, 　, 　, 西安铁路局, 乘务所
凤翔, 陕西省宝鸡市凤翔县长青镇宝冯路与陈村路口, √, 　, 　, 西安铁路局, 乘务所
福临堡, 陕西省宝鸡市金台区宝福路西段, √, 　, 　, 西安铁路局, 乘务所
甘泉, 陕西省甘泉县太皇山村, √, 　, 　, 西安铁路局, 乘务所
高梁铺, 陕西省安康市汉阴县平凉镇安河村, √, 　, 　, 西安铁路局, 乘务所
高潭子, 陕西省汉中市略阳县乐素河镇邓登垭村, √, 　, 　, 西安铁路局, 乘务所
虢镇, 陕西省宝鸡市陈仓区虢镇和平街, √, 　, 　, 西安铁路局, 乘务所
韩家河, 陕西省蒲城县洛滨镇韩家河村, √, 　, 　, 西安铁路局, 乘务所
贺家河, 陕西省洛川县朱牛乡贺家河村, √, 　, 　, 西安铁路局, 乘务所
红石峡, 陕西省榆林市榆阳区红石峡, √, 　, 　, 西安铁路局, 乘务所
花楼坝, 四川省万源市花楼乡, √, 　, 　, 西安铁路局, 乘务所
火烧寨, 陕西省宝鸡市陇县火烧寨乡, √, 　, 　, 西安铁路局, 乘务所
集北, 陕西省蒲城县荆姚镇集北村, √, 　, 　, 西安铁路局, 乘务所
涧池铺, 陕西省安康市汉阴县涧池铺镇, √, 　, 　, 西安铁路局, 乘务所
绛帐, 陕西省宝鸡市扶风县绛帐镇, √, 　, 　, 西安铁路局, 乘务所
锦界, 陕西省神木县锦界镇神府经济开发区, √, 　, 　, 西安铁路局, 乘务所
巨亭, 陕西省汉中市宁强县巨亭乡, √, 　, 　, 西安铁路局, 乘务所
乐素河, 陕西省汉中市略阳县乐素河镇, √, 　, 　, 西安铁路局, 乘务所
冷水, 陕西省安康市白河县冷水镇, √, 　, 　, 西安铁路局, 乘务所
两当, 甘肃省两当县站儿巷镇, √, 　, 　, 西安铁路局, 乘务所
刘家沟, 陕西省黄陵县田庄镇刘家沟村, √, 　, 　, 西安铁路局, 乘务所
洛川, 陕西省洛川县凤栖镇芦家河村, √, 　, 　, 西安铁路局, 乘务所
洛川东, 陕西省洛川县凤栖镇王家河村, √, 　, 　, 西安铁路局, 乘务所
马蹄湾, 陕西省汉中市略阳县马蹄湾乡, √, 　, 　, 西安铁路局, 乘务所
梅子铺, 陕西省安康市汉滨区梅子铺镇, √, 　, 　, 西安铁路局, 乘务所
弥家河, 陕西省洛川县交口河镇弥家河村, √, 　, 　, 西安铁路局, 乘务所
娘娘庙, 陕西省宝鸡市陇县东风镇, √, 　, 　, 西安铁路局, 乘务所
牛家梁, 陕西省榆林市榆阳区牛家梁镇什拉滩村, √, 　, 　, 西安铁路局, 乘务所
蟠龙镇, 陕西省延安市宝塔区蟠龙镇瓷窑沟村, √, 　, 　, 西安铁路局, 乘务所
坡底村, 陕西省渭南市蒲城县洛滨镇坡底村, √, 　, 　, 西安铁路局, 乘务所
蒲家, 四川省达州市蒲家镇蒲家火车站, √, 　, 　, 西安铁路局, 乘务所
青花, 四川省万源市青花镇干溪沟村, √, 　, 　, 西安铁路局, 乘务所
三花石, 陕西省汉中市西乡县三花石乡, √, 　, 　, 西安铁路局, 乘务所
神木西, 陕西省榆林市神木县锦界镇起鸡哈浪村, √, 　, 　, 西安铁路局, 乘务所
神峪河, 甘肃省平凉市华亭县神峪河乡, √, 　, 　, 西安铁路局, 乘务所
生芝渠, 陕西省宜君昙西村乡生芝渠村, √, 　, 　, 西安铁路局, 乘务所
石庙沟, 陕西省安康市汉滨区瀛湖镇陈家湾村, √, 　, 　, 西安铁路局, 乘务所
石柱槽, 四川省达州市宣汉县大成镇石柱村, √, 　, 　, 西安铁路局, 乘务所
史家铺, 陕西省宝鸡市陇县温水镇, √, 　, 　, 西安铁路局, 乘务所
蜀河, 陕西省安康市旬阳县蜀河镇沙沟村, √, 　, 　, 西安铁路局, 乘务所
水沟, 陕西省宝鸡市千阳县水沟乡, √, 　, 　, 西安铁路局, 乘务所
苏家坡, 陕西省蒲城县洛滨镇苏家坡村, √, 　, 　, 西安铁路局, 乘务所
田庄镇, 陕西省榆林市绥德县田庄镇, √, 　, 　, 西安铁路局, 乘务所
西沟, 陕西省榆林市神木县西沟乡三道河村, √, 　, 　, 西安铁路局, 乘务所
西社, 陕西省渭南市澄城县西社乡西社村, √, 　, 　, 西安铁路局, 乘务所
徐家坪, 陕西省汉中市略阳县徐家坪镇, √, 　, 　, 西安铁路局, 乘务所
晏家坝, 陕西省汉中市洋县草庙乡晏家坝村, √, 　, 　, 西安铁路局, 乘务所
鱼河, 陕西省榆林市榆阳区鱼河镇新立村, √, 　, 　, 西安铁路局, 乘务所
元龙, 甘肃省天水市麦积区元龙镇, √, 　, 　, 西安铁路局, 乘务所
缯溪河, 陕西省安康市石泉县缯溪河乡, √, 　, 　, 西安铁路局, 乘务所
张家船, 陕西白水县北原镇张家船村, √, 　, 　, 西安铁路局, 乘务所
棕溪, 陕西省旬阳县棕溪镇, √, 　, 　, 西安铁路局, 乘务所
博兴, 山东省滨州市博兴县胜利四路258号, √, √, √, 济南铁路局, 车站
曹县, 山东省曹县东外环路, √, 　, 　, 济南铁路局, 车站
昌乐, 山东省潍坊市昌乐县新昌路2号, √, 　, 　, 济南铁路局, 车站
城阳, 山东省山东省青岛市城阳区正阳街西首, √, 　, 　, 济南铁路局, 车站
磁窑, 山东省泰安市宁阳县磁窑镇车站街170号, √, 　, 　, 济南铁路局, 车站
定陶, 山东省定陶县济阴路东, √, 　, 　, 济南铁路局, 车站
东营, 山东省东营市东营区玉山路5号, √, √, √, 济南铁路局, 车站
费县, 山东省费县站前路189号, √, 　, 　, 济南铁路局, 车站
高密, 山东省高密市站前街, √, 　, 　, 济南铁路局, 车站
海阳, 山东省海阳市徐家店镇徐家店村火车站路1号, √, 　, 　, 济南铁路局, 车站
菏泽, 山东省菏泽市中华路东, √, 　, 　, 济南铁路局, 车站
济南, 山东省济南市天桥区车站街, √, √, √, 济南铁路局, 车站
济南东, 山东省济南市天桥区明湖北路1号, √, √, 　, 济南铁路局, 车站
济南西, 山东省济南市槐荫区齐鲁大道6号, √, 　, 　, 济南铁路局, 车站
济宁, 山东省济宁市建设南路1号, √, √, √, 济南铁路局, 车站
嘉祥, 山东省嘉祥县站前路南, √, 　, 　, 济南铁路局, 车站
胶州, 山东省胶州市青州西路235号, √, √, √, 济南铁路局, 车站
胶州北, 山东省胶州市胶东镇白家屯村, √, 　, 　, 济南铁路局, 车站
莒南, 山东省莒南县站前路东端, √, 　, 　, 济南铁路局, 车站
莒县, 山东省莒县县城北, √, 　, 　, 济南铁路局, 车站
巨野, 山东省巨野县新华路南, √, 　, 　, 济南铁路局, 车站
鄄城, 山东省鄄城县闫什镇, √, 　, 　, 济南铁路局, 车站
莱芜东, 山东省莱芜市莱城区大桥北路, √, √, √, 济南铁路局, 车站
莱西, 山东省莱西市望城街道办事处福山路4号, √, 　, 　, 济南铁路局, 车站
莱阳, 山东省莱阳市荆山路1号, √, 　, 　, 济南铁路局, 车站
蓝村, 山东省即墨市蓝村镇站前街, √, 　, 　, 济南铁路局, 车站
梁山, 山东省梁山县公明路西, √, 　, 　, 济南铁路局, 车站
聊城, 山东省聊城市东昌路西, √, 　, 　, 济南铁路局, 车站
临清, 山东省临清市东外环路, √, 　, 　, 济南铁路局, 车站
临沂, 山东省临沂市兰山区沂蒙路223号, √, √, √, 济南铁路局, 车站
临沂北, 山东省临沂市河东区凤仪路东端, √, 　, 　, 济南铁路局, 车站
临淄, 山东省淄博市临淄区牛山路310号, √, √, √, 济南铁路局, 车站
南仇, 山东省淄博市临淄区辛化路3839号, √, 　, 　, 济南铁路局, 车站
平邑, 山东省平邑县板桥路北端, √, 　, 　, 济南铁路局, 车站
平原, 山东省德州市平原县车站街537号, √, 　, 　, 济南铁路局, 车站
青岛, 山东省青岛市泰安路2号, √, √, √, 济南铁路局, 车站
青岛北站, 山东省青岛市李沧区静乐路1号, √, 　, 　, 济南铁路局, 车站
青州市, 山东省青州市王母宫镇双庙村, √, 　, 　, 济南铁路局, 车站
曲阜, 山东省曲阜市电缆路南端, √, 　, 　, 济南铁路局, 车站
曲阜东, 山东省曲阜市息陬镇孔子大道, √, 　, 　, 济南铁路局, 车站
日照, 山东省日照市海滨五路1号, √, √, √, 济南铁路局, 车站
乳山, 山东省威海市乳山市午极镇, √, √, √, 济南铁路局, 车站
泗水, 山东省泗水县中兴路南端, √, 　, 　, 济南铁路局, 车站
台前, 河南省台前县德商公路西, √, 　, 　, 济南铁路局, 车站
泰安, 山东省山东省泰安市岱岳区灵山大街, √, 　, 　, 济南铁路局, 车站
泰山, 山东省泰安市泰山区财源街西首, √, √, √, 济南铁路局, 车站
郯城, 山东省郯城县东外环东侧, √, 　, 　, 济南铁路局, 车站
桃村, 山东省烟台市桃村镇站前路6号, √, 　, 　, 济南铁路局, 车站
滕州, 山东省滕州市大同路1号, √, √, √, 济南铁路局, 车站
滕州东, 山东省滕州市东沙河镇东首, √, 　, 　, 济南铁路局, 车站
威海, 山东省威海市上海路西首, √, √, √, 济南铁路局, 车站
潍坊, 山东省潍坊市围城区和平路1号, √, √, √, 济南铁路局, 车站
文登, 山东省威海市文登区文山西路, √, √, √, 济南铁路局, 车站
五莲, 山东省五莲县县城北, √, 　, 　, 济南铁路局, 车站
烟台, 山东省烟台市芝罘区北马路135号, √, √, √, 济南铁路局, 车站
兖州, 山东省兖州市酒仙桥北路64号, √, √, √, 济南铁路局, 车站
晏城, 山东省德州市齐河县金石大街16号, √, 　, 　, 济南铁路局, 车站
阳谷, 山东省阳谷县站前街, √, 　, 　, 济南铁路局, 车站
沂南, 山东省沂南县辛集镇, √, 　, 　, 济南铁路局, 车站
沂水, 山东省沂水县四十里镇, √, 　, 　, 济南铁路局, 车站
禹城, 山东省德州市禹城市两站街9号, √, 　, 　, 济南铁路局, 车站
郓城, 山东省郓城县临城路西, √, 　, 　, 济南铁路局, 车站
枣庄, 山东省枣庄市新城区祁连山路, √, 　, 　, 济南铁路局, 车站
枣庄西, 山东省枣庄市薛城区临山路1号, √, √, √, 济南铁路局, 车站
章丘, 山东省章丘市双泉路与工业二路交汇口, √, √, √, 济南铁路局, 车站
诸城, 山东省诸城市舜王街道, √, 　, 　, 济南铁路局, 车站
淄博, 山东省淄博市张店区杏园东路1号, √, √, √, 济南铁路局, 车站
邹城, 山东省邹城市邾国街1号, √, 　, 　, 济南铁路局, 车站
北牟, 山东省淄博市淄川区太河镇北牟村, √, 　, 　, 济南铁路局, 乘务所
范镇, 山东省泰安市岱岳区范镇镇, √, 　, 　, 济南铁路局, 乘务所
黑旺, 山东省淄博市淄川区寨里镇, √, 　, 　, 济南铁路局, 乘务所
口头, 山东省淄博市淄川区太河镇西石门村, √, 　, 　, 济南铁路局, 乘务所
莱芜西, 山东省莱芜市莱城区张家洼镇大芹村南, √, 　, 　, 济南铁路局, 乘务所
蔺家楼, 山东省莱芜市莱城区方下镇蔺家楼村, √, 　, 　, 济南铁路局, 乘务所
刘征, 山东省淄博市临淄区金山镇北崖村, √, 　, 　, 济南铁路局, 乘务所
南博山, 山东省淄博市博山区南博山村, √, 　, 　, 济南铁路局, 乘务所
上高镇, 山东省泰安市泰山区上高镇, √, 　, 　, 济南铁路局, 乘务所
司家岭, 山东省莱芜市莱城区杨庄镇司家岭村, √, 　, 　, 济南铁路局, 乘务所
西桐古, 山东省淄博市淄川区太河镇西桐古村, √, 　, 　, 济南铁路局, 乘务所
燕家庄, 山东省泰安市泰山区邱家店镇前燕家庄村, √, 　, 　, 济南铁路局, 乘务所
源迁, 山东省淄博市博山区源泉镇西高村, √, 　, 　, 济南铁路局, 乘务所
连云港站（既有）, 江苏省连云港市新浦区人民东路1号, 　, 　, 　, 上海铁路局, 车站
东海县站（既有）, 江苏省连云港市东海县牛山镇站前街41号, √, √, √, 上海铁路局, 车站
新沂站（既有）, 江苏省新沂市徐海路88号, √, √, √, 上海铁路局, 车站
邳州站（既有）, 江苏省邳州市解放路1号, √, √, √, 上海铁路局, 车站
黄口站（既有）, 安徽省萧县黄口镇人民路南段, √, 　, 　, 上海铁路局, 车站
砀山站（既有）, 安徽省宿州市砀山县站前路1号, √, √, √, 上海铁路局, 车站
夏邑县站（既有）, 河南省商丘市夏邑县车站镇站前路西段, √, √, √, 上海铁路局, 车站
虞城县站（既有）, 河南省商丘市虞城县城关镇车站路中段, √, √, √, 上海铁路局, 车站
淮北站（既有）, 安徽省淮北市相山区站前路1号（北）, √, √, √, 上海铁路局, 车站
宿州站（既有）, 安徽省宿州市埇桥区工人路248号（西）, √, 　, 　, 上海铁路局, 车站
涡阳站（既有）, 安徽省亳州市涡阳县站前路1号（西）, √, √, √, 上海铁路局, 车站
青龙山站（既有）, 安徽省淮北市烈山区青龙山火车站, √, 　, 　, 上海铁路局, 车站
灵璧站（既有）, 安徽省宿州市灵璧县灵璧火车站, √, √, √, 上海铁路局, 车站
泗县站（既有）, 安徽省宿州市泗县泗县火车站, √, √, √, 上海铁路局, 车站
